wavelength_nm,R30,R45,R60
5.677838745000000245e+02,3.161758557685370730e-01,3.471244248519395059e-01,1.280741160329068373e+00
5.679014892999999802e+02,3.163988451515770683e-01,3.470032006212562248e-01,1.281107983781282211e+00
5.680190430000000106e+02,3.165296961637308892e-01,3.469015883683983503e-01,1.281719659559415803e+00
5.681366577000000007e+02,3.167401918944952044e-01,3.466499806739418710e-01,1.282346379291918970e+00
5.682542724999999564e+02,3.168582462817796652e-01,3.464463820204297662e-01,1.282458051282022726e+00
5.683718871999999465e+02,3.169817634590939015e-01,3.462520303703186531e-01,1.282500044885606982e+00
5.684894408999999769e+02,3.172246713428414355e-01,3.461248166057600550e-01,1.282655915528173374e+00
5.686070557000000463e+02,3.172982096870362034e-01,3.459588327339456759e-01,1.283548158327695088e+00
5.687246704000000364e+02,3.175889810795729518e-01,3.458182156248307826e-01,1.284149195200085636e+00
5.688422851999999921e+02,3.178854913154334771e-01,3.457829601732552716e-01,1.284245441992488468e+00
5.689598998999999822e+02,3.179879403584611186e-01,3.458412606391574329e-01,1.283946110999726553e+00
5.690775145999999722e+02,3.182180787243478748e-01,3.457800435877697587e-01,1.284351999526016419e+00
5.691951294000000416e+02,3.182886994740991016e-01,3.458428912688364387e-01,1.284196952104115441e+00
5.693127441000000317e+02,3.184398491295288292e-01,3.458623861955656409e-01,1.284423757978537362e+00
5.694303588999999874e+02,3.185679108833412987e-01,3.459777280827930901e-01,1.284757119412218485e+00
5.695479735999999775e+02,3.187028051950928087e-01,3.460185059426589826e-01,1.285256953380362388e+00
5.696656494000000066e+02,3.187473716152431358e-01,3.460229879324459579e-01,1.285782119364002885e+00
5.697832641999999623e+02,3.188751281319893160e-01,3.460261797231639069e-01,1.286211030652957055e+00
5.699008788999999524e+02,3.190885471562956988e-01,3.459881205035210128e-01,1.287212411131941181e+00
5.700184937000000218e+02,3.193431393983219291e-01,3.459406004238463894e-01,1.287895351294555235e+00
5.701361693999999716e+02,3.195669340140849246e-01,3.459014097076956173e-01,1.288042427372315446e+00
5.702537842000000410e+02,3.197516108899999265e-01,3.459302840416129121e-01,1.288814482117256244e+00
5.703713989000000311e+02,3.199723559894142588e-01,3.459696263541870986e-01,1.288975175630597603e+00
5.704890746999999465e+02,3.202660100025014889e-01,3.459896190700076923e-01,1.289390748243731233e+00
5.706066895000000159e+02,3.204938912184601141e-01,3.460067529890404336e-01,1.289904673593383011e+00
5.707243651999999656e+02,3.207877699066671862e-01,3.460153157742472119e-01,1.290065410642513566e+00
5.708419800000000350e+02,3.211005283634262297e-01,3.458963172038486134e-01,1.290562893992782012e+00
5.709596557999999504e+02,3.213139008369729210e-01,3.459336579592071637e-01,1.291438150716869737e+00
5.710772705000000542e+02,3.214913409457068050e-01,3.459686501803895253e-01,1.291470006808122628e+00
5.711949462999999696e+02,3.217845450792636286e-01,3.461969346029967198e-01,1.291806939417903033e+00
5.713126220999999987e+02,3.220417823024119830e-01,3.463260632535722916e-01,1.292138983671092811e+00
5.714302367999999888e+02,3.222579305726200327e-01,3.464063726952623656e-01,1.292859375151317547e+00
5.715479126000000178e+02,3.224778178061142309e-01,3.465056954753429341e-01,1.293476459193277250e+00
5.716655884000000469e+02,3.225804393808058279e-01,3.465702195882479630e-01,1.293780644984563466e+00
5.717832641999999623e+02,3.227123700638535042e-01,3.465786267952017385e-01,1.293655797388302275e+00
5.719009399000000258e+02,3.229022040586061459e-01,3.465263224478483117e-01,1.293793707103283008e+00
5.720185546999999815e+02,3.229758015959339756e-01,3.465427401764294424e-01,1.294204771160977652e+00
5.721362305000000106e+02,3.229990837183957519e-01,3.465609748910871146e-01,1.294127369602010136e+00
5.722539063000000397e+02,3.230882887509152757e-01,3.465463177606084022e-01,1.294390719250469113e+00
5.723715819999999894e+02,3.231138207657804351e-01,3.465314505893299923e-01,1.294654015130823010e+00
5.724892578000000185e+02,3.232069215435844911e-01,3.464104288967863599e-01,1.294838725092208875e+00
5.726069336000000476e+02,3.231807423196499385e-01,3.463435481116772796e-01,1.295229056710026416e+00
5.727246093999999630e+02,3.232578322190278186e-01,3.462462231410774471e-01,1.295265634373885533e+00
5.728422851999999921e+02,3.232909489687211813e-01,3.461697374484358769e-01,1.295462072301312606e+00
5.729600219999999808e+02,3.232592624662963265e-01,3.459822791490865801e-01,1.295732978662982759e+00
5.730776978000000099e+02,3.232457573291394048e-01,3.457762297753063097e-01,1.296188792340986273e+00
5.731953734999999597e+02,3.231560929445940755e-01,3.456684047168741003e-01,1.296455567467134307e+00
5.733130492999999888e+02,3.231296254483984054e-01,3.455871341475795222e-01,1.296895183191912437e+00
5.734307251000000178e+02,3.231285305930600149e-01,3.454862716686216140e-01,1.297291989672011425e+00
5.735484619000000066e+02,3.229795397018366265e-01,3.453210235641570591e-01,1.298136945773869400e+00
5.736661377000000357e+02,3.228461284615447568e-01,3.451541455665994018e-01,1.298711192728043917e+00
5.737838745000000245e+02,3.227076517987116921e-01,3.450408987773518898e-01,1.299009377443851365e+00
5.739015503000000535e+02,3.225116716847089560e-01,3.449187686068235226e-01,1.299214389969872263e+00
5.740192260999999689e+02,3.223911164165951804e-01,3.448296346468728846e-01,1.299861712540504755e+00
5.741369628999999577e+02,3.223338628488104374e-01,3.447033267117922684e-01,1.300296532683816730e+00
5.742546386999999868e+02,3.221794838211277101e-01,3.447157197884427315e-01,1.300554319587161167e+00
5.743723754999999755e+02,3.221190589787645830e-01,3.446982218550676547e-01,1.301088060470357410e+00
5.744901122999999643e+02,3.220603864568962194e-01,3.447148419801334129e-01,1.301662313188379771e+00
5.746077880999999934e+02,3.219882383240026957e-01,3.447252891895886684e-01,1.302013882567212955e+00
5.747255248999999822e+02,3.219078533084229199e-01,3.446907677565813066e-01,1.302191844331271886e+00
5.748432616999999709e+02,3.218418720369878860e-01,3.446611067946066531e-01,1.302697600057353355e+00
5.749609375000000000e+02,3.216509601149822317e-01,3.447095642729218756e-01,1.303241183942547066e+00
5.750786742999999888e+02,3.215300774947155160e-01,3.447287212030822889e-01,1.303938354828231949e+00
5.751964110999999775e+02,3.215073124329847487e-01,3.447244593026360104e-01,1.304495609748149931e+00
5.753141478999999663e+02,3.215129692012484441e-01,3.447597757364774806e-01,1.304907957883812086e+00
5.754318236999999954e+02,3.213145887139950974e-01,3.447570655362259817e-01,1.305097061651778523e+00
5.755495604999999841e+02,3.211824197673106007e-01,3.446946507428174100e-01,1.304875375124221248e+00
5.756672974000000522e+02,3.211255512883006702e-01,3.447759644834724746e-01,1.304542412116489913e+00
5.757850342000000410e+02,3.210934646934036629e-01,3.447185418025641157e-01,1.304392948589270906e+00
5.759027710000000297e+02,3.210346333468517277e-01,3.447363802677350653e-01,1.304321531950911162e+00
5.760205078000000185e+02,3.209588744224510792e-01,3.445832701394387354e-01,1.304489126021740830e+00
5.761382446000000073e+02,3.208633326960326770e-01,3.446236740045277580e-01,1.305297496630563714e+00
5.762559813999999960e+02,3.206508102442072183e-01,3.445577553462854659e-01,1.305263152487645906e+00
5.763737182999999504e+02,3.204926456458599970e-01,3.444623706094530058e-01,1.305188328847245449e+00
5.764915161000000126e+02,3.203330135990766214e-01,3.443826255037588657e-01,1.305244505136428979e+00
5.766092529000000013e+02,3.200023373761641254e-01,3.442623764296792732e-01,1.304504773053984934e+00
5.767269896999999901e+02,3.197093560134164902e-01,3.441745093338243744e-01,1.304622611412271427e+00
5.768447265999999445e+02,3.194638793493151385e-01,3.441260255927232059e-01,1.304727581913122103e+00
5.769625244000000066e+02,3.192141385286222932e-01,3.440289978370324464e-01,1.304882367881629701e+00
5.770802611999999954e+02,3.189751454408358833e-01,3.439827725788354162e-01,1.304998763106952175e+00
5.771979979999999841e+02,3.188101997028528478e-01,3.438331654007695248e-01,1.304970543551317030e+00
5.773157959000000119e+02,3.185367039760804708e-01,3.437939730191470478e-01,1.305192460033751223e+00
5.774335327000000007e+02,3.182567441991249746e-01,3.436818078362853246e-01,1.305182179455318003e+00
5.775512694999999894e+02,3.180382538876513343e-01,3.437413065211841201e-01,1.305418762441975078e+00
5.776690674000000172e+02,3.178428832117909386e-01,3.437152173083212747e-01,1.305067727575086600e+00
5.777868042000000059e+02,3.175644815311112201e-01,3.436850612268954053e-01,1.304832156559448508e+00
5.779046021000000337e+02,3.173103488982920717e-01,3.437350461664833157e-01,1.304288887995621815e+00
5.780223998999999822e+02,3.170958372221994725e-01,3.436571601039578594e-01,1.303926861030035633e+00
5.781401366999999709e+02,3.169703335428649682e-01,3.437069545290151740e-01,1.303938944095166752e+00
5.782579345999999987e+02,3.168134926551892105e-01,3.437490836695659691e-01,1.304057062750969775e+00
5.783757323999999471e+02,3.166627315103914819e-01,3.437359901701755871e-01,1.304080441591142447e+00
5.784934692000000496e+02,3.165445105581586871e-01,3.436922849868394580e-01,1.303720697334330714e+00
5.786112670999999636e+02,3.163908905397794791e-01,3.437117594046790736e-01,1.303242312668380531e+00
5.787290649000000258e+02,3.162648239715744602e-01,3.436950243910744107e-01,1.302883852919467955e+00
5.788468628000000535e+02,3.160696127476531614e-01,3.437879841037742024e-01,1.302646298129046976e+00
5.789645996000000423e+02,3.158539073032599620e-01,3.438337485499952106e-01,1.302320774689132099e+00
5.790823974999999564e+02,3.156390922937905574e-01,3.439802848027412319e-01,1.302193075866606042e+00
5.792001953000000185e+02,3.154887988425049694e-01,3.440496725719375815e-01,1.301866954364781170e+00
5.793179932000000463e+02,3.153947984615022015e-01,3.441363965477394204e-01,1.301974793142641529e+00
5.794357909999999947e+02,3.152146297944816156e-01,3.440979745984609206e-01,1.302156020825774307e+00
5.795535889000000225e+02,3.149536846893849495e-01,3.442397064531799167e-01,1.302108122642521959e+00
5.796713866999999709e+02,3.148234211563911700e-01,3.442179301995758611e-01,1.301673867373672744e+00
5.797891845999999987e+02,3.147860965870058481e-01,3.442267392577764706e-01,1.301668411934941982e+00
5.799069823999999471e+02,3.147081871501807848e-01,3.442817070341201435e-01,1.301622460113931901e+00
5.800247802999999749e+02,3.146417604366169574e-01,3.443451487430425617e-01,1.301443959115047067e+00
5.801426391999999623e+02,3.145287807896972598e-01,3.443353742306483611e-01,1.301469703684085877e+00
5.802604370000000245e+02,3.145043173227757838e-01,3.443490650596025549e-01,1.301446919095482713e+00
5.803782349000000522e+02,3.145479712174535925e-01,3.445004378630830422e-01,1.301608657710980665e+00
5.804960327000000007e+02,3.146072742456537674e-01,3.445518826225054121e-01,1.301338737211285901e+00
5.806138306000000284e+02,3.146435813107097967e-01,3.446231471599630614e-01,1.301145848733632926e+00
5.807316895000000159e+02,3.146652453093672919e-01,3.445888148169551912e-01,1.301164234086827465e+00
5.808494872999999643e+02,3.145226728690406204e-01,3.446739380973356526e-01,1.301003673683272410e+00
5.809673461999999518e+02,3.144062771295792480e-01,3.446917133118039822e-01,1.300836737227111684e+00
5.810851440000000139e+02,3.143660591477103750e-01,3.447593386950864036e-01,1.300981022013617316e+00
5.812029419000000416e+02,3.143326902783233900e-01,3.447474734380745476e-01,1.301009172541639280e+00
5.813208008000000291e+02,3.143354267317570727e-01,3.447391447030144218e-01,1.301121312317311762e+00
5.814385985999999775e+02,3.143348697833762695e-01,3.447303677661535670e-01,1.300925903481737533e+00
5.815564574999999650e+02,3.143534138201025674e-01,3.446844659917627229e-01,1.300382159199179322e+00
5.816742553999999927e+02,3.144257278265784050e-01,3.446925747758813885e-01,1.300282351804241232e+00
5.817921142999999802e+02,3.145113433642372502e-01,3.447381758822266051e-01,1.299766920825987659e+00
5.819099731000000020e+02,3.145382308850023789e-01,3.448133351434223837e-01,1.299841993967465914e+00
5.820277710000000297e+02,3.145786638599256113e-01,3.448076666630318643e-01,1.299248956541017908e+00
5.821456299000000172e+02,3.146120312289571452e-01,3.449103087905104892e-01,1.299444602596494969e+00
5.822634888000000046e+02,3.146084006935316868e-01,3.449973684324250667e-01,1.299304552529674250e+00
5.823813476999999921e+02,3.146112259762394725e-01,3.450714976185846328e-01,1.299425172905736448e+00
5.824991455000000542e+02,3.145997773757134852e-01,3.450496054387031108e-01,1.299536376429088591e+00
5.826170044000000416e+02,3.146123972315041373e-01,3.449708371820049968e-01,1.299616148089307588e+00
5.827348633000000291e+02,3.146147754118285844e-01,3.450349746939997408e-01,1.299088512145737617e+00
5.828527222000000165e+02,3.145777512555716360e-01,3.449943854381359309e-01,1.299117940015670269e+00
5.829705811000000040e+02,3.145267959612185193e-01,3.450236711055055250e-01,1.298903135706231948e+00
5.830884399000000258e+02,3.145014664826116801e-01,3.451074920762370879e-01,1.298744810160576302e+00
5.832062988000000132e+02,3.144987826251106067e-01,3.451974980691073225e-01,1.298765757096271400e+00
5.833241577000000007e+02,3.145876726972570703e-01,3.453100750326847379e-01,1.298527569925100433e+00
5.834420165999999881e+02,3.144924028584281106e-01,3.454959181144681146e-01,1.298237040208766402e+00
5.835598754999999755e+02,3.144417758934910934e-01,3.455744539371949364e-01,1.298214369113973365e+00
5.836777343999999630e+02,3.143851197983453805e-01,3.457248103905426473e-01,1.298150837163486671e+00
5.837955932999999504e+02,3.143837223090624744e-01,3.458138669756944950e-01,1.298223062091193869e+00
5.839134520999999722e+02,3.143953566128317445e-01,3.458574776316818977e-01,1.298145906316157783e+00
5.840313109999999597e+02,3.144482207456182343e-01,3.459382076085854574e-01,1.297960950755600695e+00
5.841492309999999861e+02,3.143647208759778877e-01,3.460011695579943702e-01,1.298015511796042354e+00
5.842670898000000079e+02,3.144155219056377626e-01,3.461014650348854249e-01,1.297750061312549441e+00
5.843849486999999954e+02,3.143693078079116687e-01,3.460717759448823094e-01,1.297183002858130818e+00
5.845028075999999828e+02,3.143440708670789951e-01,3.462432450047011612e-01,1.296840398113236592e+00
5.846207275000000436e+02,3.142480052833755977e-01,3.464169423212796195e-01,1.296948732525005088e+00
5.847385864000000311e+02,3.142461819600887996e-01,3.465453687230872215e-01,1.296938903165042678e+00
5.848565062999999782e+02,3.142390958113320254e-01,3.466568717173642566e-01,1.296876919084869018e+00
5.849743651999999656e+02,3.142130005249336722e-01,3.467383514917710685e-01,1.296830825067203374e+00
5.850922240999999531e+02,3.141810469682226326e-01,3.468311447278650816e-01,1.296335761853887547e+00
5.852101440000000139e+02,3.142012674940470873e-01,3.469124663950822751e-01,1.296328968389205860e+00
5.853280640000000403e+02,3.141862362892551830e-01,3.469418788895946015e-01,1.295989048337538030e+00
5.854459229000000278e+02,3.141910153501107361e-01,3.470159960550246447e-01,1.296125086770030910e+00
5.855638427999999749e+02,3.142811463158282081e-01,3.472169147939084266e-01,1.296360954865350079e+00
5.856817016999999623e+02,3.144037922311799238e-01,3.471968490188226952e-01,1.296637445191177962e+00
5.857996216000000231e+02,3.144965183381574492e-01,3.471778231558774741e-01,1.296364575464893809e+00
5.859175414999999703e+02,3.146194983616347751e-01,3.472692850339496040e-01,1.296253136539040618e+00
5.860354003999999577e+02,3.148068955201774877e-01,3.474277382898424693e-01,1.296771264619037023e+00
5.861533203000000185e+02,3.149637925298664487e-01,3.475762432394292611e-01,1.297172966200323962e+00
5.862712401999999656e+02,3.151200679647405134e-01,3.477245409408284971e-01,1.297632182570337855e+00
5.863891601999999921e+02,3.152947439669023244e-01,3.478456158316046709e-01,1.297367358879452981e+00
5.865070190000000139e+02,3.153997008230587373e-01,3.479354211715849909e-01,1.297362425301097355e+00
5.866249390000000403e+02,3.155237021627462224e-01,3.480050989410991558e-01,1.297321211283080089e+00
5.867428588999999874e+02,3.156354390630999318e-01,3.480624778285941745e-01,1.297930515806369201e+00
5.868607788000000482e+02,3.156934271331471864e-01,3.481838793783377795e-01,1.298237430187008101e+00
5.869786986999999954e+02,3.159030828459089557e-01,3.482154359459049831e-01,1.298883681413038227e+00
5.870966187000000218e+02,3.160822708493390976e-01,3.482749638406036352e-01,1.299294365385510019e+00
5.872145385999999689e+02,3.162769524418416744e-01,3.482880152972335774e-01,1.299825568251783636e+00
5.873324585000000297e+02,3.165447175989702933e-01,3.482865383038076801e-01,1.300010371928093322e+00
5.874503783999999769e+02,3.168631027277193923e-01,3.483357158144511634e-01,1.300287269784259125e+00
5.875682983000000377e+02,3.171840205157624992e-01,3.484460491179713904e-01,1.300928075922999749e+00
5.876862182999999504e+02,3.174600758228517949e-01,3.485018847015628474e-01,1.300852346336801579e+00
5.878041991999999709e+02,3.177698881422515442e-01,3.485650222887266003e-01,1.300606573285554513e+00
5.879221191000000317e+02,3.180637673642074947e-01,3.486440434292825685e-01,1.300678686590729605e+00
5.880400390999999445e+02,3.184508584100478323e-01,3.486964078734241523e-01,1.300587089133340868e+00
5.881579590000000053e+02,3.187783240233749704e-01,3.487133845865313941e-01,1.300631487259371610e+00
5.882758788999999524e+02,3.190064898762833834e-01,3.486837234878276126e-01,1.300538827728531244e+00
5.883938599000000522e+02,3.192673132849106477e-01,3.487012533597744768e-01,1.300565963161754546e+00
5.885117797999999993e+02,3.193484625866382931e-01,3.486616297042422485e-01,1.301009182551601251e+00
5.886296996999999465e+02,3.195333775734620629e-01,3.486568418635851985e-01,1.301466102692638627e+00
5.887476807000000463e+02,3.197322460306635250e-01,3.486058946302125761e-01,1.301465813930273052e+00
5.888656005999999934e+02,3.198863161590517201e-01,3.487057472131986913e-01,1.302121989159525262e+00
5.889835815000000139e+02,3.200342469598866924e-01,3.486908790479320008e-01,1.302422403919182070e+00
5.891015015000000403e+02,3.201081119406410380e-01,3.487173142025306039e-01,1.303062935537271372e+00
5.892194823999999471e+02,3.201595943036453229e-01,3.487234477328591820e-01,1.303340129334165098e+00
5.893374023000000079e+02,3.202803565336173053e-01,3.487167563114101365e-01,1.303806832319258646e+00
5.894553832999999941e+02,3.203687520690242652e-01,3.488003153436266546e-01,1.303761592191332142e+00
5.895733032000000549e+02,3.203791191500527380e-01,3.488394100944785525e-01,1.304051779424160395e+00
5.896912842000000410e+02,3.204140519970706258e-01,3.489432234558275669e-01,1.304443814974663551e+00
5.898092650999999478e+02,3.205277622152827854e-01,3.490015601278346757e-01,1.304759168749150877e+00
5.899271850999999742e+02,3.206504721748332232e-01,3.491064886515646282e-01,1.304974392477374900e+00
5.900451659999999947e+02,3.207678971945120416e-01,3.491430251105543947e-01,1.305762806073318183e+00
5.901631469999999808e+02,3.208994399827244104e-01,3.493140668797683479e-01,1.306286099602347317e+00
5.902811279000000013e+02,3.210069587079191766e-01,3.493817742251192904e-01,1.307007822350440440e+00
5.903990479000000278e+02,3.211699262297388890e-01,3.495800000836791765e-01,1.307795617204296157e+00
5.905170288000000482e+02,3.212509916016457190e-01,3.496800952640723437e-01,1.308505776446578395e+00
5.906350098000000344e+02,3.213501337978971750e-01,3.497888207774121350e-01,1.309203384104906664e+00
5.907529907000000549e+02,3.215183425993973221e-01,3.500019948770836109e-01,1.309703042335102596e+00
5.908709717000000410e+02,3.216327486786964007e-01,3.501771547775081594e-01,1.310200874249690006e+00
5.909889525999999478e+02,3.218277388016399509e-01,3.502999970611554437e-01,1.310607425483323762e+00
5.911069336000000476e+02,3.219677254277008571e-01,3.504745450675770813e-01,1.311290234943589095e+00
5.912249146000000337e+02,3.221010439396967961e-01,3.506498650278313534e-01,1.311658582719948285e+00
5.913428955000000542e+02,3.222756701707522597e-01,3.508347882254052030e-01,1.312083736018109237e+00
5.914608765000000403e+02,3.224565895203057586e-01,3.509085066189562285e-01,1.312559868370745786e+00
5.915788573999999471e+02,3.225777374570051870e-01,3.509606828361034880e-01,1.313176361362476507e+00
5.916968384000000469e+02,3.227427812371914673e-01,3.510325293367636545e-01,1.313704490130905178e+00
5.918148192999999537e+02,3.229330867723236853e-01,3.510742769958728471e-01,1.314284199067622838e+00
5.919328003000000535e+02,3.230851191228957808e-01,3.510950942883419579e-01,1.314891457128288144e+00
5.920507813000000397e+02,3.233468573043216110e-01,3.510868319776371260e-01,1.315566701972276098e+00
5.921688232000000198e+02,3.235433652612448863e-01,3.511091149401334155e-01,1.315945545734212407e+00
5.922868042000000059e+02,3.236016429183078968e-01,3.510282858001811390e-01,1.316305547911588825e+00
5.924047851999999921e+02,3.237219992349261166e-01,3.510009536630690485e-01,1.317006700086105209e+00
5.925228270999999722e+02,3.238343187931316258e-01,3.509578563374680105e-01,1.317736551975505765e+00
5.926408080999999584e+02,3.239123882152458722e-01,3.509563745196128126e-01,1.318103751921869460e+00
5.927587890999999445e+02,3.241205146583586161e-01,3.508988317317707217e-01,1.318482886150108779e+00
5.928768311000000040e+02,3.242006327085853457e-01,3.507858617427530024e-01,1.318709285601036951e+00
5.929948120000000245e+02,3.242613371971883596e-01,3.507043221933347499e-01,1.318997553316750837e+00
5.931127930000000106e+02,3.243046711711796148e-01,3.505672683770216791e-01,1.319615516082533802e+00
5.932308349999999564e+02,3.243815985534891366e-01,3.505226777010053141e-01,1.320415904071827073e+00
5.933488158999999769e+02,3.244410087514256746e-01,3.504504217131715893e-01,1.321476191271316658e+00
5.934668579000000364e+02,3.244911241844560257e-01,3.502941288837559397e-01,1.322317463878740496e+00
5.935848998999999822e+02,3.245078709510292869e-01,3.502782323799095154e-01,1.322889300505876164e+00
5.937028808999999683e+02,3.246066321504657015e-01,3.502098968887321084e-01,1.323540685890965296e+00
5.938209229000000278e+02,3.247061048251181359e-01,3.502269368489707158e-01,1.323903387961310685e+00
5.939389038000000482e+02,3.247157826321546148e-01,3.501361407680096405e-01,1.324456141422883704e+00
5.940569457999999941e+02,3.247516901147466384e-01,3.500380821671711384e-01,1.325097509589146849e+00
5.941749878000000535e+02,3.247783058496986341e-01,3.500127659653980983e-01,1.325563407970601792e+00
5.942929688000000397e+02,3.248139067147455261e-01,3.500299617461864465e-01,1.325810496086935020e+00
5.944110107000000198e+02,3.249736716290209104e-01,3.499781052105725432e-01,1.327310230083597498e+00
5.945290526999999656e+02,3.251357317124423107e-01,3.499133658252867041e-01,1.327814207669859803e+00
5.946470947000000251e+02,3.253305846820063740e-01,3.499101159058135013e-01,1.328453968180104194e+00
5.947651366999999709e+02,3.254958027389027730e-01,3.498475564732195231e-01,1.328945609371738001e+00
5.948831787000000304e+02,3.257396771047161854e-01,3.498482141555823155e-01,1.329968501812068160e+00
5.950011597000000165e+02,3.258275624815391569e-01,3.498599941133933577e-01,1.330840400895403564e+00
5.951192016999999623e+02,3.260651978280197372e-01,3.498633093399042826e-01,1.331604999385813892e+00
5.952372437000000218e+02,3.263006151899363050e-01,3.499418904604490455e-01,1.332431862830766978e+00
5.953552856000000020e+02,3.264521623466045686e-01,3.499571352018358561e-01,1.333270315967074016e+00
5.954733275999999478e+02,3.266239337418508359e-01,3.500926365816425245e-01,1.334229882593984007e+00
5.955913696000000073e+02,3.268057902784207158e-01,3.502706124604045845e-01,1.335003529377980946e+00
5.957094115999999531e+02,3.269281309857934303e-01,3.503599702997792775e-01,1.335876473075821247e+00
5.958274536000000126e+02,3.270357488056171991e-01,3.505969672077328680e-01,1.336533148031801455e+00
5.959454955999999584e+02,3.270567617155769047e-01,3.506793598849255456e-01,1.337161293054123679e+00
5.960635985999999775e+02,3.270945079342605921e-01,3.508536859204793301e-01,1.337479346831833338e+00
5.961816406000000370e+02,3.272171157992582180e-01,3.510533556585127002e-01,1.338193929000232263e+00
5.962996825999999828e+02,3.272608844197160138e-01,3.511408455315056520e-01,1.338905958714878608e+00
5.964177246000000423e+02,3.273507561124694987e-01,3.512924331043296156e-01,1.339323343973003011e+00
5.965357665999999881e+02,3.274280396245344837e-01,3.515424753852063877e-01,1.339667466583162270e+00
5.966538696000000073e+02,3.275026919886733778e-01,3.516619272443712862e-01,1.339652030269521177e+00
5.967719115999999531e+02,3.275898408273363871e-01,3.517462838135902992e-01,1.339727653010050368e+00
5.968899536000000126e+02,3.276509787325356249e-01,3.518846277990215210e-01,1.339687183670811077e+00
5.970080566000000317e+02,3.276691019525248549e-01,3.519691994883855646e-01,1.339821518193314853e+00
5.971260985999999775e+02,3.276282561288357820e-01,3.520819079845461386e-01,1.339829448452843907e+00
5.972441406000000370e+02,3.276527277775397318e-01,3.522506603724436247e-01,1.339717755651095521e+00
5.973622437000000218e+02,3.277822057099814557e-01,3.522881804847168286e-01,1.339482699812304167e+00
5.974802856000000020e+02,3.278302650601285784e-01,3.524337228269764921e-01,1.339633298808873496e+00
5.975983886999999868e+02,3.278198315874123470e-01,3.526498187340236234e-01,1.339625935829848125e+00
5.977164307000000463e+02,3.278234762347789211e-01,3.527785295286735012e-01,1.339664955207511055e+00
5.978345336999999518e+02,3.278247440296341297e-01,3.529291882200793484e-01,1.339609437547351956e+00
5.979525757000000112e+02,3.279183203298094984e-01,3.530954310914591332e-01,1.339157959334816850e+00
5.980706787000000304e+02,3.280279616177401714e-01,3.532616960260248073e-01,1.338845525945991488e+00
5.981887817000000496e+02,3.280459679004734674e-01,3.533673870080597523e-01,1.338613733995189348e+00
5.983068236999999954e+02,3.280275653254666746e-01,3.533891083822191526e-01,1.338699169350575646e+00
5.984249267999999802e+02,3.280538916833410368e-01,3.534382842633272959e-01,1.338929729332944962e+00
5.985430297999999993e+02,3.281238924106668620e-01,3.536676054887402110e-01,1.338976432134575401e+00
5.986610717999999451e+02,3.283002486772940154e-01,3.538077197080621850e-01,1.339455691577025043e+00
5.987791747999999643e+02,3.284268477013628229e-01,3.538988007638079192e-01,1.339714687355239686e+00
5.988972777999999835e+02,3.285611968816695150e-01,3.539114923140674884e-01,1.339748074756937024e+00
5.990153808999999683e+02,3.286304603582981820e-01,3.540335583310859069e-01,1.339756199096340694e+00
5.991334229000000278e+02,3.286202596917421892e-01,3.541706749608432014e-01,1.339708923109123484e+00
5.992515259000000469e+02,3.286999551748409631e-01,3.542670198888633326e-01,1.339398713766824844e+00
5.993696288999999524e+02,3.287368095156584791e-01,3.544767945999951486e-01,1.339246107983973699e+00
5.994877318999999716e+02,3.287220163044348165e-01,3.546269202156570599e-01,1.338954484744798057e+00
5.996058349999999564e+02,3.286618214758294521e-01,3.548059405047538362e-01,1.338827650087881516e+00
5.997239379999999755e+02,3.285856458621888576e-01,3.549221457483661135e-01,1.338574908050211842e+00
5.998420409999999947e+02,3.284632773652971238e-01,3.550047096303236560e-01,1.338871790769204706e+00
5.999601440000000139e+02,3.283617797384988934e-01,3.549975539090365340e-01,1.338673519268028356e+00
6.000782470999999987e+02,3.284023258147211188e-01,3.549854556294737007e-01,1.338852352105759591e+00
6.001963501000000178e+02,3.283311861821728295e-01,3.549296709841429087e-01,1.338936450502911546e+00
6.003144531000000370e+02,3.283420613793701648e-01,3.549189140883790561e-01,1.338659950287320211e+00
6.004325562000000218e+02,3.282467879114300269e-01,3.550362720483452583e-01,1.338911245214323253e+00
6.005506592000000410e+02,3.282906928463296126e-01,3.550595273224408932e-01,1.338859529565406881e+00
6.006688232000000198e+02,3.282431895901010699e-01,3.551331373476138697e-01,1.338282114210861629e+00
6.007869263000000046e+02,3.282020368072826599e-01,3.550594545109952427e-01,1.338267704529525259e+00
6.009050293000000238e+02,3.281596145274162102e-01,3.550119773534800571e-01,1.338661063546164876e+00
6.010231323000000430e+02,3.281761963675579596e-01,3.548206465898561257e-01,1.338394482027632115e+00
6.011412354000000278e+02,3.281137860318377730e-01,3.546700457042532006e-01,1.338325722916879679e+00
6.012593994000000066e+02,3.280737510568821347e-01,3.544672976163392719e-01,1.337833227450356155e+00
6.013775024000000258e+02,3.280253738084472070e-01,3.543219844007046704e-01,1.337491187637727119e+00
6.014956055000000106e+02,3.279422619141846296e-01,3.541303880365733736e-01,1.336949247391785001e+00
6.016137694999999894e+02,3.279014948015695485e-01,3.539953674768469005e-01,1.336411964980323663e+00
6.017318725999999742e+02,3.278734327806144822e-01,3.538116616023153083e-01,1.335825822004560903e+00
6.018500365999999531e+02,3.277526960597090255e-01,3.536319975605476396e-01,1.335282843994906710e+00
6.019681395999999722e+02,3.278071505252992401e-01,3.534577275055279522e-01,1.335163966746007347e+00
