wavelength_nm,R30,R45,R60
5.744901122999999643e+02,3.190446468914905354e-01,3.456324310010112089e-01,1.265143844319713384e+00
5.746077880999999934e+02,3.192950692243959887e-01,3.392611648338567099e-01,1.275241600479717352e+00
5.747255248999999822e+02,3.168325636495601949e-01,3.434732666360306164e-01,1.282596347844855433e+00
5.748432616999999709e+02,3.252737706691866126e-01,3.429254264269743224e-01,1.284157006835915826e+00
5.749609375000000000e+02,3.262323389289962794e-01,3.351284360884267954e-01,1.270772122619989508e+00
5.750786742999999888e+02,3.283597490277474495e-01,3.444552019197321124e-01,1.264636132599717522e+00
5.751964110999999775e+02,3.214676672072404595e-01,3.391409002631052827e-01,1.315484264808340464e+00
5.753141478999999663e+02,3.209547616454299090e-01,3.444961453742702018e-01,1.276267426297340135e+00
5.754318236999999954e+02,3.184640757716929449e-01,3.449243536200669591e-01,1.269271609490460362e+00
5.755495604999999841e+02,3.222022146545722721e-01,3.527776453301892934e-01,1.278654132515065545e+00
5.756672974000000522e+02,3.148662992577490050e-01,3.509790611194762433e-01,1.302367663141233312e+00
5.757850342000000410e+02,3.234829251847954890e-01,3.535235979084911384e-01,1.310666667228148397e+00
5.759027710000000297e+02,3.220572660161208911e-01,3.479285365954080111e-01,1.298951358143592083e+00
5.760205078000000185e+02,3.207049467492295580e-01,3.519339451696709142e-01,1.281694685746369133e+00
5.761382446000000073e+02,3.156795189505155474e-01,3.560074265708419450e-01,1.263649253726943922e+00
5.762559813999999960e+02,3.244453338602115711e-01,3.532529042283061860e-01,1.302708143923278161e+00
5.763737182999999504e+02,3.177506055321994705e-01,3.509769479249364998e-01,1.291731983045683929e+00
5.764915161000000126e+02,3.195316697680924412e-01,3.496550104663547209e-01,1.323347537698623233e+00
5.766092529000000013e+02,3.196536454665496740e-01,3.565680977527422302e-01,1.310703334592388636e+00
5.767269896999999901e+02,3.216196236069059911e-01,3.426422813131317913e-01,1.330867711045509827e+00
5.768447265999999445e+02,3.227115056573911511e-01,3.429845015674413133e-01,1.281193075737954157e+00
5.769625244000000066e+02,3.201218958260375058e-01,3.541861310063825763e-01,1.324967867880770811e+00
5.770802611999999954e+02,3.291713733483983551e-01,3.536281376069507765e-01,1.332767936040134771e+00
5.771979979999999841e+02,3.225928944098316875e-01,3.589630074522855985e-01,1.339339196809925303e+00
5.773157959000000119e+02,3.199342502246714792e-01,3.515728456379187961e-01,1.345643566093899901e+00
5.774335327000000007e+02,3.265224047853935718e-01,3.508670424043099922e-01,1.284490966224709707e+00
5.775512694999999894e+02,3.159494825076772373e-01,3.545316555598894137e-01,1.320739760922812644e+00
5.776690674000000172e+02,3.154781611292012400e-01,3.510485229513987671e-01,1.335060681333128052e+00
5.777868042000000059e+02,3.199538655307140322e-01,3.439672308622568897e-01,1.358810157589677825e+00
5.779046021000000337e+02,3.115698018428355587e-01,3.581929988208659155e-01,1.312153726360316686e+00
5.780223998999999822e+02,3.223153518405378337e-01,3.433419465495720635e-01,1.356697190346541460e+00
5.781401366999999709e+02,3.201597706062047077e-01,3.483953289366682471e-01,1.330291869335175736e+00
5.782579345999999987e+02,3.243832981290113437e-01,3.455441640747077270e-01,1.331459837917197575e+00
5.783757323999999471e+02,3.237383404977888235e-01,3.467347347373876398e-01,1.310307223845024627e+00
5.784934692000000496e+02,3.269869282917084452e-01,3.478929545053677796e-01,1.296016594433953006e+00
5.786112670999999636e+02,3.263373494653937223e-01,3.491638147221155508e-01,1.322292310273709193e+00
5.787290649000000258e+02,3.186131036600618471e-01,3.466067943487995406e-01,1.261015068791425442e+00
5.788468628000000535e+02,3.170217276242031645e-01,3.475899797081997700e-01,1.277877812323398699e+00
5.789645996000000423e+02,3.158094396413804739e-01,3.472662147883674444e-01,1.301576036981989537e+00
5.790823974999999564e+02,3.212455915377626092e-01,3.468549407968202214e-01,1.279970088388311611e+00
5.792001953000000185e+02,3.180957631088571214e-01,3.422796155089716241e-01,1.307898165648297306e+00
5.793179932000000463e+02,3.088081454940090897e-01,3.375657107771634080e-01,1.286253337518267648e+00
5.794357909999999947e+02,3.174311619696695841e-01,3.424758946148839245e-01,1.287215409170558544e+00
5.795535889000000225e+02,3.118440903265680131e-01,3.407023002592726169e-01,1.294247135760682621e+00
5.796713866999999709e+02,3.125747162817892333e-01,3.437821982844663227e-01,1.297798346220780719e+00
5.797891845999999987e+02,3.157696021529480812e-01,3.381307843792281664e-01,1.277171291491067340e+00
5.799069823999999471e+02,3.127982694177055545e-01,3.384707096426570194e-01,1.312176555655365728e+00
5.800247802999999749e+02,3.100571131528343516e-01,3.385252609810074365e-01,1.300077736665057992e+00
5.801426391999999623e+02,3.044140178820900489e-01,3.372249724944350602e-01,1.315748469954291622e+00
5.802604370000000245e+02,3.098669142293004608e-01,3.366228824742471537e-01,1.274906149541128464e+00
5.803782349000000522e+02,3.054287571201062534e-01,3.405344811606966782e-01,1.283770421038915366e+00
5.804960327000000007e+02,3.107080208494565898e-01,3.434886571571822422e-01,1.284318644710201962e+00
5.806138306000000284e+02,3.085123639171813426e-01,3.407163248861187488e-01,1.329544713042766224e+00
5.807316895000000159e+02,3.006389484462457795e-01,3.455543682443835696e-01,1.317417387076088353e+00
5.808494872999999643e+02,3.090062034115869105e-01,3.389596672903948948e-01,1.300843966592776679e+00
5.809673461999999518e+02,3.104826073629258221e-01,3.345180134841321817e-01,1.306430259314634412e+00
5.810851440000000139e+02,3.032560518745908706e-01,3.383025719861627034e-01,1.313478474086544612e+00
5.812029419000000416e+02,3.087048811625107692e-01,3.453925501546728505e-01,1.302240318610133896e+00
5.813208008000000291e+02,3.093741950492178705e-01,3.418451790695163917e-01,1.310272698197380015e+00
5.814385985999999775e+02,3.102260413749830525e-01,3.456674062491444377e-01,1.321580752558602301e+00
5.815564574999999650e+02,3.069907526812659104e-01,3.417433430278357664e-01,1.318212354152652477e+00
5.816742553999999927e+02,3.142673458739421166e-01,3.407847996308315808e-01,1.318081766023351253e+00
5.817921142999999802e+02,3.167547395689073730e-01,3.502819800641081560e-01,1.296662832948078048e+00
5.819099731000000020e+02,3.129398173687357176e-01,3.494594431381601862e-01,1.281743908358898176e+00
5.820277710000000297e+02,3.190580725521114380e-01,3.457855515541203295e-01,1.301982908039253095e+00
5.821456299000000172e+02,3.155395076408953337e-01,3.429985016400994291e-01,1.300578282390042251e+00
5.822634888000000046e+02,3.111895282596736090e-01,3.517776890070362095e-01,1.278543102657311747e+00
5.823813476999999921e+02,3.187921981458073373e-01,3.526479880312483051e-01,1.276259094513125358e+00
5.824991455000000542e+02,3.193525567280719457e-01,3.452061357645164752e-01,1.302597322997211204e+00
5.826170044000000416e+02,3.151749566267528779e-01,3.435868673998928036e-01,1.307459256567807815e+00
5.827348633000000291e+02,3.229062692080592600e-01,3.431199243470569593e-01,1.296179871616043089e+00
5.828527222000000165e+02,3.193256970636383918e-01,3.421025164527101703e-01,1.265497871635235194e+00
5.829705811000000040e+02,3.169538903986440781e-01,3.445172592202105921e-01,1.303174674588076343e+00
5.830884399000000258e+02,3.255997706982661222e-01,3.391489712298996761e-01,1.278536073288068620e+00
5.832062988000000132e+02,3.190326451317586076e-01,3.406189015702107969e-01,1.299740286932522970e+00
5.833241577000000007e+02,3.136528949365350316e-01,3.405767851715913452e-01,1.283427138059749506e+00
5.834420165999999881e+02,3.162909645550363025e-01,3.383467696236582278e-01,1.307371153617503223e+00
5.835598754999999755e+02,3.159995545712140919e-01,3.350501000483611658e-01,1.298801192651364955e+00
5.836777343999999630e+02,3.137599710414663567e-01,3.411097188626637244e-01,1.294530456630445414e+00
5.837955932999999504e+02,3.209236936974617649e-01,3.363061920362580559e-01,1.294801569653357465e+00
5.839134520999999722e+02,3.174195836431984996e-01,3.339925206640873001e-01,1.284209286619639290e+00
5.840313109999999597e+02,3.114941334973727605e-01,3.365636192510403357e-01,1.290279411440405921e+00
5.841492309999999861e+02,3.069708925151400924e-01,3.381665226927142442e-01,1.265601007280944046e+00
5.842670898000000079e+02,3.154844790458166681e-01,3.399967844953557528e-01,1.288571534974989552e+00
5.843849486999999954e+02,3.089475115155991825e-01,3.431030669312069570e-01,1.325264459811478002e+00
5.845028075999999828e+02,3.061715381079442300e-01,3.329963483604319596e-01,1.308516627636558294e+00
5.846207275000000436e+02,3.042456162020168997e-01,3.448222025873965424e-01,1.293963585605976130e+00
5.847385864000000311e+02,3.059996116911463671e-01,3.423497816697260721e-01,1.296345666649803441e+00
5.848565062999999782e+02,3.071704059021911903e-01,3.480684697926758608e-01,1.289869432322126697e+00
5.849743651999999656e+02,3.030805033825640926e-01,3.412599130065734898e-01,1.285430689663929815e+00
5.850922240999999531e+02,3.089764040311507864e-01,3.444082928433108148e-01,1.303767218501956870e+00
5.852101440000000139e+02,3.069676680836608829e-01,3.530781993370558647e-01,1.301388640923649920e+00
5.853280640000000403e+02,3.055290564450022228e-01,3.478186920834330786e-01,1.295900499209627910e+00
5.854459229000000278e+02,3.182223923707235280e-01,3.499117837223620908e-01,1.357438085790944715e+00
5.855638427999999749e+02,3.183623324791522435e-01,3.463492829885838065e-01,1.302230582261519665e+00
5.856817016999999623e+02,3.170418002069688712e-01,3.505014514306354911e-01,1.304776949488052562e+00
5.857996216000000231e+02,3.158703566565919107e-01,3.500303212699700239e-01,1.288075394892338243e+00
5.859175414999999703e+02,3.212560942700048439e-01,3.526640910614109448e-01,1.325337987958813857e+00
5.860354003999999577e+02,3.151517879093939656e-01,3.523288328373805900e-01,1.315649386136086507e+00
5.861533203000000185e+02,3.193144363315745804e-01,3.517058257232851259e-01,1.284460454360448534e+00
5.862712401999999656e+02,3.229975431376396755e-01,3.562716103912564325e-01,1.306470308604994690e+00
5.863891601999999921e+02,3.183055089705781326e-01,3.476899611477854424e-01,1.286395284339312495e+00
5.865070190000000139e+02,3.209641355143479924e-01,3.529925353759720830e-01,1.324498682326064047e+00
5.866249390000000403e+02,3.205624058457569037e-01,3.563919829971287090e-01,1.315678503392272880e+00
5.867428588999999874e+02,3.206306697334694311e-01,3.481289511533140479e-01,1.309032320620037160e+00
5.868607788000000482e+02,3.199285092486637838e-01,3.618067238995333890e-01,1.325686112332657540e+00
5.869786986999999954e+02,3.124396158674864199e-01,3.509951032890397116e-01,1.312323825851386960e+00
5.870966187000000218e+02,3.185283338010119758e-01,3.488367543567154061e-01,1.301500100893185685e+00
5.872145385999999689e+02,3.186164407686220557e-01,3.591455055135797103e-01,1.289537221327664573e+00
5.873324585000000297e+02,3.167103329234117748e-01,3.508581051873800871e-01,1.297517528410759846e+00
5.874503783999999769e+02,3.210579406664465507e-01,3.553577234302576771e-01,1.307472738745995011e+00
5.875682983000000377e+02,3.227999001955768610e-01,3.601536678016832305e-01,1.295729041770770307e+00
5.876862182999999504e+02,3.236515292684239431e-01,3.479306858341943420e-01,1.279332087905598936e+00
5.878041991999999709e+02,3.246444128995530365e-01,3.532132064393861404e-01,1.278304735739788311e+00
5.879221191000000317e+02,3.257589693871559278e-01,3.507431945016899477e-01,1.253577090784593562e+00
5.880400390999999445e+02,3.204524421102485920e-01,3.500997775790958833e-01,1.284373115153201850e+00
5.881579590000000053e+02,3.217368378812745511e-01,3.474485929467741041e-01,1.274426042037770213e+00
5.882758788999999524e+02,3.282392582758633659e-01,3.588802310183576427e-01,1.264842376689366832e+00
5.883938599000000522e+02,3.341882847972814652e-01,3.489157926823583389e-01,1.272106141315950678e+00
5.885117797999999993e+02,3.280691547341323400e-01,3.543492818364200048e-01,1.305447744038456870e+00
5.886296996999999465e+02,3.170798835795300419e-01,3.607679226661515970e-01,1.286924500352809808e+00
5.887476807000000463e+02,3.195711310197579813e-01,3.492505309777104161e-01,1.278854803142770669e+00
5.888656005999999934e+02,3.161592491644727998e-01,3.501256234126878808e-01,1.302975323758961856e+00
5.889835815000000139e+02,3.191571214610559037e-01,3.529514153276354649e-01,1.298283685576106405e+00
5.891015015000000403e+02,3.164972903485947509e-01,3.517157131736103892e-01,1.282994594999335325e+00
5.892194823999999471e+02,3.140186243080872464e-01,3.444296368266663855e-01,1.286914264478792980e+00
5.893374023000000079e+02,3.124792163450884064e-01,3.441805084983067808e-01,1.311974462045791379e+00
5.894553832999999941e+02,3.148324715852451883e-01,3.467598458609395529e-01,1.319455308349591460e+00
5.895733032000000549e+02,3.176580266056988622e-01,3.552913971329186293e-01,1.304985473275956709e+00
5.896912842000000410e+02,3.279100005666616413e-01,3.474850514266483170e-01,1.321259795889797140e+00
5.898092650999999478e+02,3.248989473165953545e-01,3.518806131043250573e-01,1.310641981989669969e+00
5.899271850999999742e+02,3.225909738998158915e-01,3.489068755102875952e-01,1.290281123932627949e+00
5.900451659999999947e+02,3.165328376688003043e-01,3.537069337387490631e-01,1.303393759648766581e+00
5.901631469999999808e+02,3.139516513479856386e-01,3.566220305593825191e-01,1.301040506660802176e+00
5.902811279000000013e+02,3.182967874278061493e-01,3.530851591727426908e-01,1.301862129292401971e+00
5.903990479000000278e+02,3.174161774287990734e-01,3.544557599083769661e-01,1.325243247834540838e+00
5.905170288000000482e+02,3.134263556796876293e-01,3.547260006261410692e-01,1.320346332450188287e+00
5.906350098000000344e+02,3.131490781478326602e-01,3.501219469896881820e-01,1.304879776020248849e+00
5.907529907000000549e+02,3.136751011621645158e-01,3.511053783586285393e-01,1.309948508814003931e+00
5.908709717000000410e+02,3.128869911606905196e-01,3.562640901645967029e-01,1.348087200454610723e+00
5.909889525999999478e+02,3.146510833780850058e-01,3.466036387094214022e-01,1.314822908597316653e+00
5.911069336000000476e+02,3.165053541213859734e-01,3.494016216390463114e-01,1.350038198064383410e+00
5.912249146000000337e+02,3.089979325811005872e-01,3.491593890657344601e-01,1.322997803432950370e+00
5.913428955000000542e+02,3.161156379065914179e-01,3.558713581237269996e-01,1.324524001280322993e+00
5.914608765000000403e+02,3.168269698860061157e-01,3.611354751850917588e-01,1.320402899042347977e+00
5.915788573999999471e+02,3.195520010262797861e-01,3.527847903559606091e-01,1.336071930701478783e+00
5.916968384000000469e+02,3.210268628486347975e-01,3.541482459573920272e-01,1.314236273840903690e+00
5.918148192999999537e+02,3.196164757159589698e-01,3.494343420160204716e-01,1.338825164772664778e+00
5.919328003000000535e+02,3.197171173996553040e-01,3.469285008356300382e-01,1.339385462790411152e+00
5.920507813000000397e+02,3.168904937809483013e-01,3.379974908161524905e-01,1.294616104196228745e+00
5.921688232000000198e+02,3.178424514030901427e-01,3.409367811640589552e-01,1.340034752733984647e+00
5.922868042000000059e+02,3.268460869222319376e-01,3.382250826590709747e-01,1.315341989070349049e+00
5.924047851999999921e+02,3.235072657960377795e-01,3.419427176857401385e-01,1.298165210347945964e+00
5.925228270999999722e+02,3.224056942738167675e-01,3.380969065089807768e-01,1.306905058857032564e+00
5.926408080999999584e+02,3.249795161771830698e-01,3.426641867758442039e-01,1.294268103283428228e+00
5.927587890999999445e+02,3.256367947431820231e-01,3.390647687701626167e-01,1.294042034395041396e+00
5.928768311000000040e+02,3.246279793900571087e-01,3.430451014653893016e-01,1.296505376577885782e+00
5.929948120000000245e+02,3.333747931687103816e-01,3.392353799834542660e-01,1.318667176489084936e+00
5.931127930000000106e+02,3.205204918208644504e-01,3.396251121936218476e-01,1.314967751287418496e+00
5.932308349999999564e+02,3.285625740098225278e-01,3.520678107356638442e-01,1.337241300212136830e+00
5.933488158999999769e+02,3.308548321784273716e-01,3.399572414726907410e-01,1.324395400464934314e+00
5.934668579000000364e+02,3.323768003172552499e-01,3.379094825128317048e-01,1.301894518785071009e+00
5.935848998999999822e+02,3.317614778689274568e-01,3.442144314507394331e-01,1.321558655263018300e+00
5.937028808999999683e+02,3.324323191476127870e-01,3.408784225594787554e-01,1.316777057235755555e+00
5.938209229000000278e+02,3.344239011105894499e-01,3.471326195341170595e-01,1.299238938792399045e+00
5.939389038000000482e+02,3.313374352272315249e-01,3.501843835989306708e-01,1.324943935084368807e+00
5.940569457999999941e+02,3.356401032591980749e-01,3.495321869605613752e-01,1.312691488869180523e+00
5.941749878000000535e+02,3.341953328193961181e-01,3.530873719105726005e-01,1.336107978197208723e+00
5.942929688000000397e+02,3.347548077168994163e-01,3.480120697534225260e-01,1.319668334018027522e+00
5.944110107000000198e+02,3.271089003076033119e-01,3.422540852037290748e-01,1.299763919883168306e+00
5.945290526999999656e+02,3.263569233638699552e-01,3.511828897387243020e-01,1.314960786762412903e+00
5.946470947000000251e+02,3.311402166080177345e-01,3.514156073563566851e-01,1.324294947099723618e+00
5.947651366999999709e+02,3.267645821780439941e-01,3.512064280922981840e-01,1.350859106402046761e+00
5.948831787000000304e+02,3.295736219995982763e-01,3.447499043394402496e-01,1.298242788548018334e+00
5.950011597000000165e+02,3.278789169131641201e-01,3.510299721651242710e-01,1.316923699368914846e+00
5.951192016999999623e+02,3.262611158780568954e-01,3.450860372138410681e-01,1.319875051964679580e+00
5.952372437000000218e+02,3.315054937340634611e-01,3.472996517497614621e-01,1.339213437843222776e+00
5.953552856000000020e+02,3.297400791422174793e-01,3.541896657585832942e-01,1.348085824923020759e+00
5.954733275999999478e+02,3.278007730786203222e-01,3.538884143695568696e-01,1.370158741159356097e+00
5.955913696000000073e+02,3.337899409041948928e-01,3.489915777897437121e-01,1.330878173948248921e+00
5.957094115999999531e+02,3.323334080136817192e-01,3.563489264387201816e-01,1.323000260522072091e+00
5.958274536000000126e+02,3.275955004412157701e-01,3.522589182798073204e-01,1.331516790582288667e+00
5.959454955999999584e+02,3.294141606340008632e-01,3.545827430216930143e-01,1.336536234408003398e+00
5.960635985999999775e+02,3.325885289792389621e-01,3.571468356568663349e-01,1.328629122865058854e+00
5.961816406000000370e+02,3.258797055298147116e-01,3.604456512259316958e-01,1.347601561513464885e+00
5.962996825999999828e+02,3.245804809139153924e-01,3.572423806762154430e-01,1.326652484265773424e+00
5.964177246000000423e+02,3.246245133306264741e-01,3.530308277768227643e-01,1.316387508928257732e+00
5.965357665999999881e+02,3.225036298140400159e-01,3.565631966867897074e-01,1.329389596818547847e+00
5.966538696000000073e+02,3.178054010352537317e-01,3.574224837926292531e-01,1.364110398337081254e+00
5.967719115999999531e+02,3.180159657892543956e-01,3.561786150003538043e-01,1.356583517285111062e+00
5.968899536000000126e+02,3.137543038657625294e-01,3.591817526868980037e-01,1.355176448218839536e+00
5.970080566000000317e+02,3.164283635368906333e-01,3.588265516367025731e-01,1.370945713194508420e+00
5.971260985999999775e+02,3.169283264247261256e-01,3.595706986343895073e-01,1.368327996560169124e+00
5.972441406000000370e+02,3.213816646150645662e-01,3.596014881356388582e-01,1.357673292166355461e+00
5.973622437000000218e+02,3.341385078669868447e-01,3.644310875154347928e-01,1.323362895830864971e+00
5.974802856000000020e+02,3.247938132449461057e-01,3.643776216257758049e-01,1.325432318966494938e+00
5.975983886999999868e+02,3.266548644921833389e-01,3.642174057121330688e-01,1.352718263289674816e+00
5.977164307000000463e+02,3.284017055863573398e-01,3.493611838705129591e-01,1.319839684996982232e+00
5.978345336999999518e+02,3.264493730153057993e-01,3.605634009320786149e-01,1.345769272107195658e+00
5.979525757000000112e+02,3.281695053617468272e-01,3.551860056626522932e-01,1.327323502383202181e+00
5.980706787000000304e+02,3.356903649904729448e-01,3.564149193379618774e-01,1.325738192961761985e+00
5.981887817000000496e+02,3.243368788604967246e-01,3.613302134350181993e-01,1.313475902697041509e+00
5.983068236999999954e+02,3.326334168055077312e-01,3.555009518438774219e-01,1.366240299744821751e+00
5.984249267999999802e+02,3.385399426118116950e-01,3.572191087640995688e-01,1.378398589669705077e+00
5.985430297999999993e+02,3.279686032311801003e-01,3.555178759003091438e-01,1.361017169818562689e+00
5.986610717999999451e+02,3.277829007282760387e-01,3.537694785481120263e-01,1.356410830167233295e+00
5.987791747999999643e+02,3.278717513469508460e-01,3.443268239391938934e-01,1.375190120335499255e+00
5.988972777999999835e+02,3.208039053580867828e-01,3.536983306296771490e-01,1.324987567492243334e+00
5.990153808999999683e+02,3.238499648575277057e-01,3.467388057215447517e-01,1.341946173466409098e+00
5.991334229000000278e+02,3.265211477254625350e-01,3.531607837430333352e-01,1.330728568904814724e+00
5.992515259000000469e+02,3.213002411131961056e-01,3.435524143624880122e-01,1.336777465204239457e+00
5.993696288999999524e+02,3.256257248687806638e-01,3.489220665372612107e-01,1.342598095237725220e+00
5.994877318999999716e+02,3.307355353509872642e-01,3.465608129656657099e-01,1.346352072140411416e+00
5.996058349999999564e+02,3.263514576702012948e-01,3.447156378337171145e-01,1.347751926652563492e+00
5.997239379999999755e+02,3.281191975293148988e-01,3.474164907600110208e-01,1.333758931271016301e+00
5.998420409999999947e+02,3.258301686118786900e-01,3.488862884524461805e-01,1.363284678548446260e+00
5.999601440000000139e+02,3.281304365754714181e-01,3.406494483001508145e-01,1.335221817739273176e+00
6.000782470999999987e+02,3.244602879636487303e-01,3.481915331510508915e-01,1.346105812453965767e+00
6.001963501000000178e+02,3.273614260264385289e-01,3.481431102892088569e-01,1.337255761549121402e+00
6.003144531000000370e+02,3.274250112934179446e-01,3.520279311027847968e-01,1.357571031487584401e+00
6.004325562000000218e+02,3.295626099457733549e-01,3.524973696099010789e-01,1.350082623649002223e+00
6.005506592000000410e+02,3.329865769518978724e-01,3.498006464421749562e-01,1.349082721110216987e+00
6.006688232000000198e+02,3.276068661124226788e-01,3.514483956966703571e-01,1.312863057793488109e+00
6.007869263000000046e+02,3.293326019588994624e-01,3.556333909746242083e-01,1.344498160314031798e+00
6.009050293000000238e+02,3.268857704451061386e-01,3.532367212817792423e-01,1.313566977871380326e+00
6.010231323000000430e+02,3.275280692072736199e-01,3.511079662742531693e-01,1.362235190531932538e+00
6.011412354000000278e+02,3.366272492748388911e-01,3.610248285802916124e-01,1.349629065422697449e+00
6.012593994000000066e+02,3.331435947814255782e-01,3.533948466236646602e-01,1.338839352300104757e+00
6.013775024000000258e+02,3.340347270130945012e-01,3.509668297042204954e-01,1.327743464167374876e+00
6.014956055000000106e+02,3.356350752536212956e-01,3.521556347805498421e-01,1.360337781917027034e+00
6.016137694999999894e+02,3.298147733958269323e-01,3.523481967703186446e-01,1.360388570298543431e+00
6.017318725999999742e+02,3.399980892594150483e-01,3.550157875247152983e-01,1.365947064339430694e+00
6.018500365999999531e+02,3.365886890103097495e-01,3.535914778347719611e-01,1.366674033508300745e+00
6.019681395999999722e+02,3.336285488256535703e-01,3.600845674624298942e-01,1.308522488169516107e+00
6.020862426999999570e+02,3.388215359977901908e-01,3.523116666711119116e-01,1.309027260900846201e+00
6.022044067000000496e+02,3.338666379786753291e-01,3.577533375024214979e-01,1.316328485031349915e+00
6.023225098000000344e+02,3.314200413202856299e-01,3.559040715447903125e-01,1.321714568521395572e+00
6.024406738000000132e+02,3.324283160660426728e-01,3.529008008570972965e-01,1.333796764593009776e+00
6.025588378999999577e+02,3.249461561691821543e-01,3.554512505073378903e-01,1.326764574444328604e+00
6.026769408999999769e+02,3.249466518792800129e-01,3.522756732477695940e-01,1.348007369585072945e+00
6.027951050000000350e+02,3.285303875475126811e-01,3.562419307433705717e-01,1.323732619215166606e+00
6.029132080000000542e+02,3.310687317300560206e-01,3.600558586279069551e-01,1.331378691772398426e+00
6.030313720999999987e+02,3.291677847479219654e-01,3.616066835267376378e-01,1.346257762744679676e+00
6.031495360999999775e+02,3.259146606664101165e-01,3.524990990519193956e-01,1.363659496634011647e+00
6.032676391999999623e+02,3.252912338673713544e-01,3.617054445592123857e-01,1.297149023840808546e+00
6.033858032000000549e+02,3.248634444532670362e-01,3.598676521281835017e-01,1.344697377837257735e+00
6.035039672999999993e+02,3.197006032423365673e-01,3.579887745494644280e-01,1.333112436938319378e+00
6.036221312999999782e+02,3.207803658911935196e-01,3.641095206169827070e-01,1.330481028715240654e+00
6.037402954000000364e+02,3.174400701349557874e-01,3.608822524333009651e-01,1.312432314986160309e+00
6.038583984000000555e+02,3.262731984077964498e-01,3.598835913722797097e-01,1.317497598422785687e+00
6.039765625000000000e+02,3.149867709560857931e-01,3.607861868213002032e-01,1.294891882978869591e+00
6.040947265999999445e+02,3.177878403749757608e-01,3.580851935134751196e-01,1.307435384121643063e+00
6.042128906000000370e+02,3.209395916735984788e-01,3.566381000371364185e-01,1.283534458472820328e+00
6.043310546999999815e+02,3.209726683697656791e-01,3.495736107298382245e-01,1.304833764010890018e+00
6.044492188000000397e+02,3.189815376319218299e-01,3.484807287703740597e-01,1.313050445981381209e+00
6.045673828000000185e+02,3.242819766484645871e-01,3.493931579337508642e-01,1.295404864412461166e+00
6.046855468999999630e+02,3.246691599140008599e-01,3.473539989169816544e-01,1.330661768815591728e+00
6.048037109000000555e+02,3.255037955741318378e-01,3.527766109770200664e-01,1.320910991920071442e+00
6.049218750000000000e+02,3.291678657187623869e-01,3.413115529964467210e-01,1.340415893020939331e+00
6.050400390999999445e+02,3.205435713169406120e-01,3.479652992188260741e-01,1.288354354853787465e+00
6.051582031000000370e+02,3.257372061109534700e-01,3.514005905519645423e-01,1.291000166800053472e+00
6.052763671999999815e+02,3.251360521921244917e-01,3.492166489222213177e-01,1.326894022711840204e+00
6.053945313000000397e+02,3.278256638460679828e-01,3.440829051655433513e-01,1.320912792045440876e+00
6.055127562999999782e+02,3.290476370835547226e-01,3.452544645911754251e-01,1.338028369654514327e+00
6.056309204000000364e+02,3.289372677511118725e-01,3.533506972017966818e-01,1.325270496946656662e+00
6.057490844999999808e+02,3.329548148041743261e-01,3.456242807229923941e-01,1.307338115874899565e+00
6.058672484999999597e+02,3.323954237871321049e-01,3.499311346226255948e-01,1.316115458312120179e+00
6.059854735999999775e+02,3.400779749555539744e-01,3.441669263525635181e-01,1.315837593692207985e+00
6.061036377000000357e+02,3.410405418824156709e-01,3.492262615793114700e-01,1.312990975411102657e+00
6.062218017999999802e+02,3.372755540573644240e-01,3.528718822028891200e-01,1.328547607910692152e+00
6.063400268999999980e+02,3.408362777242039954e-01,3.472315304759883148e-01,1.320827397697089900e+00
6.064581908999999769e+02,3.366159274305682847e-01,3.464843738699215914e-01,1.315761791283322601e+00
6.065763550000000350e+02,3.378954870535863519e-01,3.440999818606638172e-01,1.299371266372397082e+00
6.066945801000000529e+02,3.347467420431851637e-01,3.421793067538156929e-01,1.329165218951255945e+00
6.068127441000000317e+02,3.283559443279458478e-01,3.426829176747306360e-01,1.363525559981264790e+00
6.069309692000000496e+02,3.238128824006964446e-01,3.411857893354562909e-01,1.332590187831385276e+00
6.070491332999999941e+02,3.295464440837854170e-01,3.391134216559744119e-01,1.325930459534152339e+00
6.071673584000000119e+02,3.310625282287946169e-01,3.459432995062035054e-01,1.317514570647341676e+00
6.072855224999999564e+02,3.283417107226490605e-01,3.450098541362457971e-01,1.309050845919372819e+00
6.074037475999999742e+02,3.263673559055936257e-01,3.350676781952396932e-01,1.310430785220945360e+00
6.075219115999999531e+02,3.254367836343143860e-01,3.353773582435906064e-01,1.281577346831065611e+00
6.076401366999999709e+02,3.274577081538571632e-01,3.431707289361836111e-01,1.289365343507069106e+00
6.077583617999999888e+02,3.242364607267321785e-01,3.474406805364668727e-01,1.286674953026012647e+00
6.078765259000000469e+02,3.242706717577246711e-01,3.411923492701010030e-01,1.297660720392002753e+00
6.079947509999999511e+02,3.286387837894401698e-01,3.420463881226507574e-01,1.296896883465749717e+00
6.081129760999999689e+02,3.234209785178529528e-01,3.424996345457508307e-01,1.319628568085284614e+00
6.082311400999999478e+02,3.258558048441271837e-01,3.324408658151503659e-01,1.325973410336872771e+00
6.083493651999999656e+02,3.262783110065666237e-01,3.376057259718012182e-01,1.335157044216005229e+00
6.084675902999999835e+02,3.295374691661903666e-01,3.296084784858215877e-01,1.302377227592858677e+00
6.085858154000000013e+02,3.309006613289237064e-01,3.352894448818092288e-01,1.317169094231048776e+00
6.087039794999999458e+02,3.341290040580847109e-01,3.423408296983863619e-01,1.298476460908200236e+00
